0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,2.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0039877,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,2.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0039877,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,2.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0039877,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,2.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0039877,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,2.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0039877,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,2.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0039877,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,2.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0039877,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,2.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0039877,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,2.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0039877,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,2.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0039877,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,2.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0039877,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,2.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0039877,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,2.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0039877,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,2.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0039877,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,2.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0039877,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,2.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0039877,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-07,0.0,0.0,0.0,0.0,0.0,2.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0039877,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,1.5e-06,0.0,0.0,0.0,0.0,0.0,2.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0039877,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-07,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,2.7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0039877,0.0,0.0,0.0,0.0
0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-07,0.0,0.0,0.0,0.0,2.4e-06,0.0,0.0,0.0,0.0,0.0,2.7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0039877,0.0,0.0,0.0,0.0
0.0,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-07,0.0,0.0,0.0,0.0,2.7e-06,0.0,0.0,0.0,0.0,0.0,2.7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0039877,0.0,0.0,0.0,0.0
0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,2.9e-06,0.0,0.0,0.0,0.0,0.0,2.7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0039877,0.0,0.0,0.0,0.0
0.0,2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-06,0.0,0.0,0.0,0.0,3.1e-06,0.0,0.0,0.0,0.0,0.0,6.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0039798,0.0,0.0,0.0,0.0
0.0,3e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3e-06,0.0,0.0,0.0,0.0,3.4e-06,0.0,0.0,0.0,0.0,0.0,6.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0039798,0.0,0.0,0.0,0.0
0.0,4e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5e-06,0.0,0.0,0.0,0.0,3.6e-06,0.0,0.0,0.0,0.0,0.0,6.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0039798,0.0,0.0,0.0,0.0
0.0,4e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6e-06,0.0,0.0,0.0,0.0,3.7e-06,0.0,0.0,0.0,0.0,0.0,6.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0039798,0.0,0.0,0.0,0.0
0.0,5e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7e-06,0.0,0.0,0.0,0.0,3.9e-06,0.0,0.0,0.0,0.0,0.0,6.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0039758,0.0,0.0,0.0,0.0
0.0,6e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-06,0.0,0.0,0.0,0.0,4.1e-06,0.0,0.0,0.0,0.0,0.0,6.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0039718,0.0,0.0,0.0,0.0
0.0,6e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,4.6e-06,0.0,0.0,0.0,0.0,0.0,6.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0039679,0.0,0.0,0.0,0.0
0.0,7e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2e-06,0.0,0.0,0.0,0.0,5.2e-06,0.0,0.0,0.0,0.0,0.0,6.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0039679,0.0,0.0,0.0,0.0
0.0,7e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4e-06,0.0,0.0,0.0,0.0,5.7e-06,0.0,0.0,0.0,0.0,0.0,6.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0049639,0.0,0.0,0.0,0.0
0.0,8e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6e-06,0.0,0.0,0.0,0.0,6.1e-06,0.0,0.0,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0049589,0.0,0.0,0.0,0.0
0.0,9e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9e-06,0.0,0.0,0.0,0.0,6.5e-06,0.0,0.0,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004954,0.0,0.0,0.0,0.0
0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1e-06,0.0,0.0,0.0,0.0,6.9e-06,0.0,0.0,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004954,0.0,0.0,0.0,0.0
0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3e-06,0.0,0.0,0.0,0.0,7.1e-06,0.0,0.0,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004954,0.0,0.0,0.0,0.0
0.0,1.1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5e-06,0.0,0.0,0.0,0.0,7.3e-06,0.0,0.0,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004954,0.0,0.0,0.0,0.0
0.0,1.2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6e-06,0.0,0.0,0.0,0.0,7.3e-06,0.0,0.0,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004954,0.0,0.0,0.0,0.0
0.0,1.3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7e-06,0.0,0.0,0.0,0.0,7.2e-06,0.0,0.0,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004954,0.0,0.0,0.0,0.0
0.0,1.3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0,0.0,0.0,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.004954,0.0,0.0,0.0,0.0
0.0,1.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0,0.0,0.0,0.0,6.8e-06,0.0,0.0,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7e-06,0.0,0.0,4.6e-06,0.0,0.0,0.0,0.005949,0.0,0.0,0.0,0.0
0.0,1.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0,0.0,0.0,0.0,6.6e-06,0.0,0.0,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9e-06,0.0,0.0,4.6e-06,0.0,0.0,0.0,0.005949,0.0,0.0,0.0,0.0
